Id,MSSubClass,Neighborhood,HouseStyle,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,CentralAir,MoSold,YrSold,SaleCondition,SalePrice
911,90,Gilbert,2Story,47.7,11977,4,4,1970,1982,Fa,Gd,960,1928,1965,1,0,4,1,Ex,8,0,,0,0,100,40,0,Y,9,2008,Normal,395357
912,70,Somerst,1.5Fin,,8739,6,9,1986,2010,Gd,Gd,1262,1003,1511,1,1,4,2,Ex,7,0,,0,0,250,11,0,Y,7,2008,Normal,431447
913,50,Mitchel,1.5Fin,82.4,6577,3,5,1932,1939,TA,Gd,1107,1378,1571,3,0,3,2,TA,6,1,1934.0,2,496,150,135,0,N,9,2006,Normal,337608
914,90,OldTown,SLvl,87.6,8356,10,7,2004,2010,Gd,Fa,870,937,1432,1,0,2,1,Gd,5,1,2004.0,3,737,0,192,0,Y,5,2007,Normal,389771
915,60,Somerst,SLvl,77.1,5500,10,9,1922,1934,TA,TA,1049,1807,2184,3,0,3,1,TA,6,1,,0,0,0,122,0,Y,4,2008,Normal,512038
916,50,BrkSide,SLvl,,14210,9,5,2000,2010,Gd,Gd,1321,1179,1392,3,0,2,1,TA,5,0,2001.0,1,231,0,12,0,Y,9,2007,Normal,372732
917,90,NridgHt,1Story,64.5,7238,5,3,1903,1907,TA,TA,1730,1631,2338,3,0,3,2,Gd,6,2,1907.0,1,347,0,72,0,Y,2,2010,Normal,565855
918,40,Edwards,1Story,94.9,15093,2,7,1902,1917,TA,TA,897,1284,1398,2,0,2,1,TA,5,0,1902.0,2,563,0,180,0,Y,11,2010,Normal,282175
919,30,OldTown,1Story,,8817,8,2,1908,1924,Gd,TA,1033,1622,1710,2,0,5,1,Ex,9,0,,0,0,250,10,0,Y,6,2008,Normal,367410
920,30,NAmes,2Story,50.8,6118,5,5,1987,2010,Gd,Fa,1787,1859,1989,3,1,4,2,TA,7,2,1989.0,2,687,0,122,0,Y,10,2009,Partial,430274
921,70,NAmes,1Story,49.5,8710,10,9,1928,1947,Gd,Gd,1500,1231,1761,1,1,1,1,Gd,4,1,1928.0,1,279,100,88,0,Y,2,2007,Partial,412464
922,60,CollgCr,1.5Fin,,1500,8,5,1950,1988,TA,Ex,1317,1378,1557,1,0,5,1,TA,7,1,1951.0,3,888,250,183,0,Y,6,2010,Normal,459052
923,80,Sawyer,2Story,,9993,6,7,1952,1981,Gd,Ex,1209,1311,1636,2,0,4,1,Ex,6,1,1952.0,1,250,0,102,0,Y,6,2009,Normal,371121
924,30,NridgHt,2Story,76.0,9785,10,6,1987,2010,Gd,TA,1936,1780,2179,2,0,2,1,Fa,5,0,1987.0,1,225,100,112,0,Y,5,2009,Normal,613192
925,40,Somerst,1Story,99.7,13964,9,3,1938,1968,TA,NA,794,1076,1407,3,0,3,1,Fa,6,1,,0,0,0,144,0,Y,7,2008,Normal,437773
926,20,Sawyer,1Story,81.9,2578,6,4,1900,1906,Fa,Gd,1251,1303,1589,3,0,1,2,TA,5,2,1902.0,3,1102,200,164,0,Y,8,2010,Normal,378225
927,40,CollgCr,1Story,53.3,15380,2,6,1942,1959,TA,TA,968,950,1555,2,1,1,2,TA,4,0,1944.0,3,916,250,103,0,Y,12,2008,Normal,373965
928,90,OldTown,1.5Fin,47.7,13947,2,2,1931,1954,Gd,TA,1434,1442,1965,1,1,3,1,TA,6,2,1932.0,1,291,200,144,0,Y,10,2010,Normal,326596
929,90,Edwards,2Story,111.1,15759,5,5,1981,1989,TA,NA,1497,993,1577,1,1,4,2,TA,7,0,1984.0,1,241,0,161,0,Y,3,2009,Normal,380046
930,50,Mitchel,2Story,47.1,10279,7,5,1983,1987,TA,TA,2394,1719,2543,3,0,2,1,TA,5,2,1987.0,3,949,0,105,0,Y,12,2008,Abnorml,494409
931,20,NridgHt,1Story,57.8,14758,2,8,1910,1915,TA,Gd,1006,896,1475,2,1,2,1,TA,6,2,1914.0,1,226,200,143,0,Y,6,2007,Normal,487642
932,90,BrkSide,1Story,78.2,4321,3,2,1988,2010,TA,TA,1045,943,1461,2,1,5,1,TA,8,2,,0,0,200,72,0,Y,6,2010,Normal,299935
933,30,OldTown,1Story,65.2,13495,8,8,1907,1933,Ex,Fa,1446,1459,1618,2,0,5,2,TA,10,1,,0,0,0,71,0,Y,1,2006,Normal,368749
934,20,BrkSide,2Story,82.6,7261,8,5,1968,1979,TA,TA,1006,852,1068,3,0,3,1,Gd,6,2,1969.0,2,716,250,0,0,Y,9,2006,Normal,334778
935,50,NAmes,2Story,37.7,3564,2,7,1943,1972,TA,Fa,872,590,1052,1,1,1,2,TA,6,2,,0,0,0,133,0,Y,11,2006,Partial,311032
936,90,OldTown,1Story,65.4,5779,6,6,1933,1960,Gd,Gd,608,1262,1395,1,1,4,2,Gd,9,1,,0,0,200,50,0,Y,4,2006,Normal,326491
937,80,Gilbert,SLvl,84.9,10523,2,4,1953,1985,Ex,TA,1210,2010,2095,3,1,4,1,Gd,8,2,,0,0,100,162,0,N,11,2007,Partial,396414
938,40,NAmes,1Story,,7038,8,9,1934,1970,Gd,Gd,1504,1593,1684,2,0,5,1,Fa,8,1,1936.0,3,643,150,190,0,Y,2,2008,Normal,415503
939,50,BrkSide,1.5Fin,57.4,12080,9,3,1988,2010,TA,TA,1228,1374,1492,3,1,5,1,Gd,7,2,1991.0,3,849,150,175,0,Y,12,2007,Normal,395619
940,20,BrkSide,1Story,47.5,2905,9,2,2007,2010,Gd,Gd,1870,2306,2314,1,1,4,2,Gd,8,2,2011.0,3,859,100,55,0,Y,4,2008,Normal,455130
941,40,Gilbert,1Story,74.7,1566,7,8,1990,2010,TA,Gd,1857,1969,2420,1,0,1,1,TA,5,1,1990.0,1,312,200,130,0,Y,6,2008,Normal,478628
942,70,Edwards,1.5Fin,41.1,16264,7,6,1948,1963,TA,Ex,1431,2239,2278,3,0,2,1,TA,5,0,1952.0,1,316,200,150,0,Y,1,2008,Abnorml,400194
943,50,NAmes,1Story,98.3,14296,10,9,1955,1971,Gd,TA,834,1310,1341,3,0,4,2,Ex,9,0,1957.0,1,272,200,101,0,Y,11,2006,Normal,389798
944,90,NridgHt,1Story,,6093,7,5,1949,1974,Gd,Fa,1214,993,1437,1,0,4,1,Gd,8,0,1949.0,2,604,0,101,0,Y,7,2008,Normal,537517
945,50,Gilbert,1Story,54.7,10487,6,2,1988,2010,Gd,Gd,1416,2366,2521,3,1,3,1,Ex,7,1,,0,0,0,87,0,Y,12,2007,Normal,487605
946,80,Sawyer,1Story,,14782,8,2,1961,1977,Gd,TA,1410,1646,1816,1,0,3,1,Gd,6,1,1961.0,2,603,200,61,0,Y,5,2008,Normal,388918
947,70,NridgHt,2Story,56.1,12261,7,5,1951,1990,TA,Ex,1236,1391,1547,1,0,4,1,Gd,6,2,,0,0,250,114,0,Y,1,2006,Partial,491554
948,60,CollgCr,1.5Fin,35.6,11123,9,3,1945,1951,TA,TA,1789,1973,2070,3,0,3,2,Gd,7,0,1947.0,1,298,0,198,0,Y,9,2010,Normal,479017
949,80,CollgCr,1.5Fin,80.9,15100,6,9,1941,1944,TA,Gd,1229,1542,2134,1,1,1,2,Fa,5,0,1942.0,1,295,200,43,0,Y,2,2009,Normal,470168
950,80,Sawyer,1Story,,7431,9,2,1961,1962,Fa,TA,1172,1059,1451,1,0,5,1,TA,9,1,1963.0,2,566,100,9,0,Y,8,2007,Normal,384813
951,40,CollgCr,2Story,78.8,10631,2,9,1976,2008,Gd,NA,759,1387,1655,1,1,2,1,TA,4,0,1979.0,3,935,0,11,0,Y,1,2007,Normal,389359
952,40,Mitchel,1Story,81.8,10425,2,3,1947,1963,TA,TA,949,1759,1995,2,0,2,1,TA,4,2,1951.0,2,434,250,116,0,Y,3,2007,Partial,360505
953,70,CollgCr,1Story,91.3,9354,2,2,1989,2006,TA,TA,625,939,993,1,1,1,2,Fa,4,0,1990.0,1,237,100,53,0,Y,8,2010,Normal,337402
954,20,Sawyer,1Story,,8863,7,4,1991,2010,TA,TA,723,1587,1681,1,1,3,2,TA,7,1,1991.0,2,538,150,92,0,Y,9,2009,Partial,339448
955,70,Mitchel,SLvl,94.8,10806,8,3,1947,1964,Gd,Gd,1073,1019,1165,1,1,5,2,Gd,8,2,1949.0,2,445,0,190,0,Y,2,2008,Normal,370480
956,50,Somerst,1.5Fin,100.5,10645,3,5,2000,2010,Gd,Gd,988,1081,1103,2,1,1,1,TA,4,1,,0,0,0,15,0,Y,3,2009,Normal,399747
957,80,NAmes,2Story,75.7,6097,3,4,1919,1921,TA,Gd,557,822,1305,2,0,2,1,TA,4,2,1920.0,3,795,100,34,0,Y,11,2006,Normal,348373
958,30,BrkSide,2Story,77.0,13868,9,6,2003,2009,TA,TA,1683,1910,1954,1,0,1,2,Gd,6,1,2003.0,3,997,200,42,0,Y,1,2010,Normal,421702
959,60,CollgCr,1Story,57.7,6399,8,6,1932,1969,Gd,Fa,1051,895,1545,2,1,1,1,Gd,4,2,,0,0,0,91,0,Y,3,2008,Normal,454098
960,60,Gilbert,2Story,,9583,7,2,1962,1980,Gd,TA,1072,1091,1364,2,0,4,1,Gd,8,2,,0,0,250,138,0,Y,12,2007,Normal,391968
961,20,Mitchel,2Story,98.2,9260,6,2,1931,1937,TA,TA,1487,989,1675,2,0,2,2,Gd,6,1,,0,0,200,36,0,Y,7,2009,Normal,318291
962,60,Sawyer,1Story,83.3,12004,5,3,1949,1963,TA,Gd,771,866,1074,2,0,4,1,TA,6,0,1950.0,2,517,150,21,0,Y,1,2006,Normal,326572
963,70,NAmes,1Story,85.1,1600,2,3,1937,1950,TA,Gd,815,1274,1756,1,0,3,1,Gd,5,2,,0,0,200,17,0,Y,11,2008,Normal,320307
964,50,BrkSide,1Story,57.0,14242,3,2,1978,1988,Ex,NA,850,1243,2118,2,0,4,2,Gd,9,0,,0,0,250,160,0,Y,5,2010,Abnorml,343895
965,60,CollgCr,SLvl,105.7,7657,10,4,1909,1920,Gd,Gd,1153,1441,1712,3,1,1,1,Ex,4,1,1912.0,2,655,200,5,0,Y,9,2009,Abnorml,487854
966,40,Sawyer,1Story,65.0,15624,5,6,1993,2010,TA,TA,1409,1343,1528,1,0,2,1,TA,6,1,,0,0,200,125,0,Y,8,2006,Normal,344665
967,60,NridgHt,SLvl,52.4,8492,8,4,2000,2004,TA,Ex,1344,1181,1879,1,0,3,2,Gd,8,2,,0,0,150,115,0,N,5,2008,Normal,565063
968,30,OldTown,1Story,57.4,10295,8,4,1962,1974,Ex,Gd,440,626,726,1,0,1,1,Gd,4,1,,0,0,250,20,0,Y,5,2009,Normal,297770
969,40,Somerst,2Story,104.6,18538,4,5,1960,1978,TA,Gd,775,1171,1858,3,1,3,2,TA,7,1,1964.0,2,534,0,110,0,Y,7,2008,Normal,438529
970,20,CollgCr,1Story,45.6,9335,3,6,1977,1998,TA,NA,2767,1875,3064,3,0,3,1,TA,5,1,1979.0,1,186,0,57,0,Y,5,2007,Normal,497187
971,20,Mitchel,1Story,53.5,15703,8,4,1922,1957,TA,Gd,952,1011,1641,3,1,3,2,TA,6,2,1926.0,1,352,250,102,0,Y,3,2009,Normal,364273
972,30,OldTown,1Story,133.8,10664,2,3,1983,2010,Gd,TA,1176,1223,1493,1,1,3,1,TA,5,1,1987.0,2,608,100,27,0,Y,9,2008,Normal,291038
973,30,Edwards,1Story,90.7,12245,6,5,1924,1935,TA,Gd,1569,1807,2007,2,1,4,2,Gd,7,2,,0,0,0,133,0,Y,9,2010,Normal,364064
974,70,Gilbert,1.5Fin,,10794,9,2,1975,1996,Fa,TA,1357,2059,2515,1,1,4,2,Fa,8,0,1977.0,2,471,200,159,0,Y,8,2010,Abnorml,436930
975,30,NridgHt,1Story,46.2,14061,8,5,1933,1933,Gd,TA,943,1982,2168,3,1,1,2,TA,6,1,1937.0,1,321,150,0,0,Y,9,2010,Normal,547183
976,40,Gilbert,2Story,33.2,7621,8,9,1982,2006,Gd,TA,428,571,700,2,1,4,1,TA,7,2,1984.0,2,471,250,106,0,Y,7,2008,Family,394392
977,30,Gilbert,1Story,72.1,6367,2,5,1987,1993,Ex,Gd,1046,1654,1820,2,1,5,1,Gd,8,2,1989.0,2,479,0,129,0,Y,12,2009,Normal,410762
978,50,Gilbert,1Story,,7818,3,2,1923,1925,Ex,Gd,2206,2780,2810,2,0,5,2,TA,10,1,1924.0,2,499,0,0,0,Y,11,2006,Normal,460784
979,30,BrkSide,2Story,103.4,10919,4,7,1968,1994,Fa,Fa,1616,1378,1899,3,1,2,2,Gd,7,2,,0,0,100,144,0,Y,12,2009,Normal,317189
980,40,Edwards,1Story,28.3,9573,4,3,1955,1962,Fa,TA,546,646,1046,3,1,4,1,Gd,6,1,,0,0,0,108,400,Y,2,2009,Abnorml,308213
981,20,BrkSide,SLvl,40.8,13483,3,3,1932,1951,Ex,Gd,1181,1045,1710,3,1,5,1,TA,7,1,1936.0,2,655,100,61,0,Y,2,2009,Normal,313595
982,60,Sawyer,1.5Fin,67.4,15980,10,3,1965,1969,TA,TA,479,930,1135,2,0,2,1,TA,5,2,,0,0,0,96,0,Y,6,2006,Normal,334130
983,40,Mitchel,2Story,131.3,6401,3,9,2010,2010,Gd,Ex,1122,1725,2167,3,0,5,2,Gd,8,2,2013.0,1,280,0,136,0,Y,9,2008,Normal,391767
984,70,Mitchel,1Story,89.5,7417,8,9,1900,1930,TA,TA,1016,786,1241,3,0,4,1,TA,6,2,1901.0,2,642,200,128,0,Y,3,2007,Normal,411241
985,90,Sawyer,1Story,78.2,4468,7,6,2006,2010,TA,TA,1431,1620,1711,2,0,4,2,Gd,8,2,2010.0,3,759,0,155,0,Y,2,2010,Normal,422368
986,50,OldTown,SLvl,43.1,19028,7,6,1995,2010,Gd,Gd,1045,1239,1263,3,1,4,2,TA,8,0,1999.0,2,414,250,6,0,Y,1,2008,Normal,352573
987,60,Sawyer,1Story,23.4,11780,3,7,1958,1975,TA,TA,628,872,1313,3,1,4,2,Gd,7,1,1961.0,3,759,0,157,0,Y,7,2009,Normal,328879
988,80,Sawyer,1Story,70.9,12515,4,6,1967,1974,TA,TA,1626,1488,2313,3,0,5,2,Gd,8,1,1971.0,2,495,150,7,0,Y,12,2008,Normal,407940
989,40,OldTown,1Story,67.8,4871,7,6,1940,1946,Gd,NA,1091,1115,1725,1,1,5,1,TA,9,2,1942.0,1,255,250,130,0,Y,6,2006,Partial,335088
990,30,NridgHt,2Story,64.1,10495,4,9,1914,1922,Fa,TA,1259,965,1332,3,0,3,2,Ex,7,0,,0,0,0,69,0,Y,9,2009,Abnorml,509478
991,70,OldTown,2Story,61.6,12639,8,7,1963,1971,Gd,TA,874,1074,1150,2,0,3,1,TA,6,2,1965.0,2,523,250,12,200,Y,1,2009,Normal,346891
992,70,Gilbert,2Story,53.5,9438,2,2,1990,2002,Ex,TA,596,533,652,1,1,4,1,Gd,6,0,1990.0,3,914,0,137,0,Y,3,2007,Normal,349894
993,50,Sawyer,2Story,48.5,15018,2,5,1925,1933,Fa,Gd,456,551,949,2,0,5,1,TA,7,1,1927.0,1,349,200,110,0,Y,9,2009,Normal,270018
994,50,CollgCr,1Story,100.6,20210,8,9,1979,2002,Gd,TA,1136,1338,1754,3,1,2,1,Ex,5,2,,0,0,200,133,0,Y,5,2007,Normal,457665
995,20,Edwards,SLvl,50.5,6522,7,5,1983,1988,Gd,Ex,1769,1267,2146,3,1,2,2,TA,5,0,,0,0,0,75,0,Y,1,2009,Family,364892
996,60,Sawyer,1Story,63.9,6207,2,3,1984,2008,Gd,Ex,772,939,1281,3,1,4,2,TA,7,0,1984.0,2,497,0,55,0,Y,3,2007,Partial,310293
997,60,Somerst,2Story,69.1,6813,10,8,1937,1950,Ex,TA,1873,1832,2504,3,1,5,1,TA,9,2,1938.0,2,621,250,124,0,Y,10,2009,Normal,543753
998,60,Mitchel,1Story,85.5,17246,2,6,1943,1970,Gd,Gd,822,1015,1206,2,0,5,1,Gd,9,0,,0,0,0,43,0,Y,9,2010,Abnorml,311320
999,40,NAmes,SLvl,51.3,14878,10,6,1946,1966,Gd,TA,1547,1304,1636,3,1,1,2,TA,5,2,,0,0,0,162,0,Y,10,2008,Normal,410327
1000,30,Sawyer,1Story,91.5,9931,8,5,1994,2010,TA,TA,586,1115,1182,1,0,5,2,TA,8,2,1995.0,2,617,0,136,0,Y,5,2006,Partial,346981
1001,60,BrkSide,1Story,57.2,10654,10,2,1999,2010,TA,Ex,2035,1240,2226,1,0,4,2,Gd,7,1,2001.0,1,318,150,199,0,Y,12,2009,Normal,409810
1002,60,Mitchel,1Story,66.4,7071,10,5,1945,1956,TA,Gd,1712,2476,2757,1,1,1,1,TA,4,2,1947.0,1,279,200,5,0,Y,12,2010,Normal,492907
1003,30,CollgCr,1Story,106.1,14238,4,5,2007,2010,TA,TA,496,423,754,3,0,1,2,TA,6,0,2008.0,1,247,100,117,0,Y,5,2009,Normal,350620
1004,20,Mitchel,1Story,48.7,8904,8,9,1963,1989,Gd,TA,1059,1054,1534,2,0,2,1,TA,5,2,1966.0,2,582,100,111,0,Y,3,2007,Normal,453649
1005,50,Edwards,2Story,85.9,9408,3,4,1942,1959,Fa,Fa,1191,2064,2182,3,0,5,1,Gd,8,0,1942.0,2,541,250,171,0,Y,12,2008,Normal,356664
1006,20,Edwards,1Story,92.1,13057,6,3,1900,1922,TA,Gd,889,822,955,2,0,4,1,Gd,6,2,,0,0,0,84,0,Y,5,2007,Normal,300326
1007,30,Edwards,SLvl,76.8,9710,4,5,1967,1985,TA,Fa,1687,1174,1872,2,1,3,2,Fa,6,2,,0,0,250,187,0,Y,6,2009,Normal,343930
1008,70,NridgHt,1Story,67.4,9513,6,9,1971,1983,TA,Gd,2091,1724,2236,3,0,4,1,TA,6,0,1974.0,2,634,0,47,0,Y,12,2009,Normal,612451
1009,40,NridgHt,2Story,,10544,9,5,2007,2010,Gd,Ex,1671,1542,1763,2,0,3,2,TA,7,2,2010.0,2,580,0,170,0,Y,4,2009,Normal,625702
1010,50,Somerst,1Story,69.7,13840,5,5,1979,2010,Gd,TA,1452,1836,1889,2,1,5,2,Fa,8,1,,0,0,250,104,0,Y,11,2007,Normal,466192
1011,70,NAmes,2Story,,17415,2,7,1903,1930,TA,Gd,1553,2001,2395,1,0,1,1,Gd,3,2,,0,0,150,188,0,Y,2,2006,Normal,329114
1012,30,Mitchel,2Story,62.6,12959,4,7,1962,1965,TA,Gd,2200,1423,2535,2,1,2,2,Gd,6,1,1963.0,2,597,100,43,0,Y,4,2009,Normal,458137
1013,30,OldTown,1Story,73.3,13874,9,4,1982,2010,TA,Gd,700,1314,1695,1,0,2,2,TA,6,0,1982.0,1,260,0,52,0,Y,5,2007,Normal,366163
1014,40,NAmes,SLvl,91.2,9661,6,9,1955,1983,TA,Fa,1198,863,1394,1,0,5,2,TA,10,2,,0,0,100,112,0,Y,6,2010,Normal,350219
1015,50,Gilbert,1Story,63.9,7527,7,6,1947,1949,Gd,NA,831,705,1233,1,1,3,1,Fa,6,0,1948.0,2,597,200,110,0,Y,3,2006,Partial,420783
1016,60,Somerst,1Story,23.6,13247,5,2,1989,2010,Gd,NA,1613,1716,2094,1,1,4,2,TA,7,1,,0,0,0,29,0,Y,11,2010,Abnorml,485240
1017,20,NridgHt,2Story,81.3,11219,4,5,1967,1990,Fa,Gd,570,847,942,1,0,5,2,Gd,10,0,,0,0,0,130,0,Y,8,2009,Normal,471102
1018,50,BrkSide,1.5Fin,46.3,4525,7,9,1975,2010,Ex,TA,937,880,1554,1,0,1,1,Gd,5,0,1976.0,2,616,0,81,0,Y,9,2008,Normal,361530
1019,70,NAmes,1Story,86.3,9122,7,5,1951,1970,TA,Fa,720,1556,1724,1,1,5,2,Ex,10,0,,0,0,100,30,0,Y,9,2010,Abnorml,340383
1020,80,OldTown,1Story,,10152,10,6,1930,1950,Fa,Gd,955,1309,1509,3,1,1,1,Fa,5,0,,0,0,200,102,0,Y,8,2009,Abnorml,362475
1021,60,Gilbert,1.5Fin,90.7,8356,7,6,1957,1969,Gd,Gd,1130,1607,1809,1,1,4,2,Gd,8,2,1958.0,3,809,0,139,0,Y,8,2006,Normal,476913
1022,70,Sawyer,2Story,49.1,16723,10,7,2006,2010,Gd,Gd,1561,1968,2981,2,0,4,1,TA,8,2,,0,0,200,6,0,Y,8,2007,Normal,443367
1023,80,NridgHt,SLvl,58.2,12515,9,8,1966,1990,TA,TA,893,1212,1667,1,1,5,1,Gd,9,2,1969.0,2,602,250,184,0,Y,9,2010,Normal,595760
1024,70,Edwards,2Story,62.5,16267,2,3,1978,2010,TA,TA,967,810,1341,3,0,1,2,Gd,5,0,1980.0,3,979,100,122,0,Y,12,2009,Normal,318868
1025,60,NridgHt,2Story,37.4,11606,5,6,1913,1948,TA,Gd,1214,1389,2112,1,0,5,1,Gd,9,2,1916.0,3,877,250,52,0,Y,3,2006,Normal,535265
1026,60,Mitchel,1Story,,10842,5,6,2009,2010,Ex,Ex,1491,1194,1740,3,0,4,1,TA,8,1,2009.0,3,784,250,150,0,Y,7,2006,Normal,436032
1027,90,Somerst,SLvl,34.2,6566,2,3,1927,1951,Gd,TA,1034,1555,2241,2,0,1,2,Ex,6,2,1931.0,1,267,200,168,0,Y,3,2010,Normal,456541
1028,80,BrkSide,1Story,94.1,10550,3,7,2007,2010,Gd,TA,1187,1040,1654,3,1,3,2,Fa,7,2,2008.0,3,681,0,191,0,Y,3,2006,Partial,355151
1029,30,Sawyer,2Story,79.3,10555,8,2,1949,1962,Gd,Gd,771,1004,1581,2,0,5,2,TA,9,0,,0,0,0,158,0,Y,12,2010,Normal,331359
1030,50,Edwards,1Story,65.6,4758,5,5,2001,2010,Gd,Gd,531,735,769,2,1,3,2,Ex,8,2,2001.0,1,258,250,40,0,Y,6,2008,Normal,340348
1031,70,OldTown,2Story,77.6,8234,3,4,1998,2010,TA,NA,561,720,798,3,1,2,1,TA,6,1,,0,0,100,32,0,N,9,2010,Normal,257118
1032,60,Sawyer,2Story,77.0,9142,4,3,1983,1993,Ex,TA,541,507,719,3,1,2,2,Gd,5,1,1985.0,2,582,0,41,0,Y,9,2007,Normal,332562
1033,50,OldTown,2Story,61.2,12237,4,8,2001,2010,TA,TA,1132,1740,1782,2,1,3,2,Ex,6,1,2001.0,3,876,200,175,0,Y,1,2007,Normal,352076
1034,60,Edwards,1.5Fin,76.6,12438,3,3,1967,1990,TA,TA,627,606,921,3,0,5,2,Gd,10,0,1970.0,3,826,0,60,0,Y,6,2009,Family,309682
1035,50,OldTown,1Story,86.1,8058,2,4,1994,2008,TA,NA,1075,1578,2153,3,1,4,2,TA,7,0,1997.0,3,745,250,66,0,N,3,2006,Normal,363820
1036,70,NridgHt,2Story,,12469,8,8,1919,1953,TA,Gd,1122,1571,1715,3,0,4,2,TA,9,2,,0,0,200,178,0,Y,4,2006,Normal,568126
1037,70,OldTown,1Story,77.6,9735,9,9,1907,1945,Gd,Gd,973,1205,1608,3,0,4,2,Gd,7,2,1907.0,3,1047,0,40,0,Y,3,2009,Normal,425022
1038,90,NridgHt,1Story,20.0,1500,6,2,1960,1972,TA,Gd,954,816,1245,1,0,4,2,TA,9,1,1960.0,2,569,250,81,0,Y,8,2006,Normal,499240
1039,90,Mitchel,1Story,27.5,8464,7,4,1989,2009,Gd,Fa,1261,1413,1974,2,1,3,1,TA,7,2,1990.0,1,325,250,59,0,Y,2,2010,Abnorml,426465
1040,70,BrkSide,1Story,82.4,15032,10,7,1984,2003,Gd,Gd,1130,1057,1364,2,0,4,2,TA,7,1,,0,0,200,60,0,N,6,2009,Partial,350274
1041,80,Mitchel,1Story,60.8,3436,9,8,1958,1986,TA,Gd,794,1038,1252,3,1,2,1,TA,4,0,,0,0,0,119,0,Y,4,2009,Normal,357598
1042,80,NAmes,2Story,51.2,10973,2,9,1957,1995,Ex,Gd,1123,1553,2120,1,0,3,1,TA,7,2,1958.0,3,891,150,148,0,Y,12,2008,Partial,373364
1043,40,Somerst,2Story,68.8,17158,10,6,1967,1988,Gd,TA,1057,1429,1920,3,1,2,2,TA,5,2,1968.0,1,282,250,53,0,Y,10,2009,Normal,517506
1044,90,OldTown,2Story,61.3,7305,2,2,1996,2010,TA,TA,611,961,1437,1,1,5,2,Gd,8,0,1998.0,2,467,200,7,0,Y,5,2010,Normal,321138
1045,60,Mitchel,1Story,48.3,10509,2,8,1993,2010,TA,Gd,1295,1469,1858,2,1,4,1,TA,8,2,1995.0,3,818,100,127,0,Y,4,2006,Normal,420823
1046,80,Sawyer,1Story,33.9,5023,5,3,1912,1947,Gd,Gd,1396,1057,1629,3,1,3,1,Gd,7,1,1914.0,1,304,150,109,0,Y,9,2007,Normal,349407
1047,30,Edwards,1Story,,17334,8,2,1966,1982,Ex,TA,1550,1772,1884,1,1,3,2,TA,6,2,,0,0,0,131,0,Y,8,2009,Normal,384115
1048,40,Gilbert,2Story,,10150,2,7,1942,1957,Gd,Ex,742,1026,1158,3,1,3,2,TA,7,0,1945.0,1,267,0,90,400,N,7,2006,Abnorml,365595
1049,60,NridgHt,1.5Fin,60.7,10696,4,6,1988,2004,TA,TA,1317,1905,2594,3,0,4,2,Gd,8,1,,0,0,150,155,0,Y,1,2007,Abnorml,587221
1050,60,Somerst,1Story,91.3,16188,4,2,1956,1995,TA,Gd,1156,1171,1322,1,0,2,2,Gd,6,0,,0,0,100,124,0,N,1,2006,Normal,390693
1051,50,Somerst,2Story,60.5,13278,5,3,2010,2010,Gd,NA,1023,1312,2372,1,1,5,1,TA,8,2,2011.0,3,620,0,151,0,Y,8,2006,Abnorml,497027
1052,30,NAmes,1Story,,6822,10,6,1947,1953,TA,TA,1028,1170,1659,1,0,2,1,TA,5,1,1948.0,1,300,150,146,0,Y,6,2008,Normal,392655
1053,30,Somerst,1Story,67.2,7781,4,4,1975,1976,Fa,TA,1731,1487,1987,3,1,1,1,TA,3,0,1976.0,2,540,0,99,0,Y,10,2009,Normal,463625
1054,70,Edwards,1Story,71.0,12579,3,7,1912,1932,TA,Gd,1188,1468,1927,3,1,4,2,TA,7,2,1913.0,2,509,150,64,0,Y,1,2006,Normal,343250
1055,20,BrkSide,1Story,,7879,3,5,2003,2010,TA,Gd,988,1885,2125,2,1,4,2,Gd,9,2,2005.0,2,538,0,116,0,Y,3,2010,Normal,362024
1056,20,BrkSide,2Story,60.2,1608,3,6,1917,1936,TA,TA,640,1152,1172,1,0,2,1,Gd,4,1,1920.0,2,613,250,127,0,Y,10,2009,Normal,280245
1057,90,Sawyer,1.5Fin,42.9,10276,3,5,1941,1963,TA,TA,1527,1508,2091,1,0,4,2,TA,9,2,,0,0,200,114,400,Y,12,2009,Normal,324030
1058,90,NAmes,1Story,86.9,4283,7,4,1992,2010,Fa,TA,1239,1813,2561,1,1,4,2,Gd,7,2,1996.0,2,575,100,104,0,Y,9,2006,Normal,446692
1059,20,BrkSide,2Story,105.1,17288,5,4,2007,2010,Ex,TA,1141,1238,1501,2,0,4,2,TA,9,1,2007.0,3,971,150,68,0,Y,1,2008,Normal,373869
1060,30,Edwards,2Story,106.5,11243,6,7,1953,1989,Gd,TA,1068,1128,1667,3,1,5,2,Gd,9,2,,0,0,0,26,0,Y,1,2010,Normal,390025
1061,40,Somerst,SLvl,57.8,6698,9,6,1953,1978,Gd,Fa,861,904,1474,1,0,5,1,Ex,9,0,,0,0,250,85,0,Y,11,2007,Normal,461666
